Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
11/22/2016,20:38:38,661,21414,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:38,861,21415,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:39,61,21416,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:39,264,21417,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:39,467,21418,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:39,665,21419,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:39,870,21420,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:40,73,21421,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:40,277,21422,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:40,469,21423,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:40,673,21424,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:40,876,21425,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:41,76,21426,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:41,279,21427,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:41,482,21428,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:41,681,21429,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:41,885,21430,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:42,88,21431,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:42,280,21432,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:42,486,21433,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:42,688,21434,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:42,892,21435,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:43,92,21436,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:43,295,21437,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:43,499,21438,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:43,696,21439,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:43,899,21440,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:44,102,21441,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:44,304,21442,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:44,500,21443,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:44,703,21444,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:44,906,21445,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:45,106,21446,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:45,278,21447,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:45,481,21448,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:45,682,21449,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:45,870,21450,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:46,81,21451,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:46,288,21452,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:46,485,21453,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:46,688,21454,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:46,891,21455,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:47,76,21456,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:47,280,21457,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:47,495,21458,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:47,692,21459,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:47,895,21460,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:48,95,21461,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:48,288,21462,10,10,10,10,9,10,9,9,9,45,9,9
11/22/2016,20:38:48,502,21463,10,10,10,10,9,10,9,10,9,38,9,9
11/22/2016,20:38:48,690,21464,10,10,10,10,9,10,9,10,9,15,9,9
11/22/2016,20:38:48,893,21465,10,10,10,10,9,10,9,9,9,10,9,9
11/22/2016,20:38:49,93,21466,10,10,10,10,9,10,9,10,9,37,9,9
11/22/2016,20:38:49,296,21467,10,10,10,10,9,10,9,10,9,32,9,9
11/22/2016,20:38:49,500,21468,10,10,10,10,9,10,9,10,9,37,9,9
11/22/2016,20:38:49,700,21469,10,10,10,10,9,10,9,9,9,54,9,9
11/22/2016,20:38:49,904,21470,10,10,10,10,9,10,9,9,9,53,9,9
11/22/2016,20:38:50,107,21471,10,10,10,10,9,10,9,10,9,40,9,9
11/22/2016,20:38:50,314,21472,10,10,10,10,9,10,9,10,9,37,9,9
11/22/2016,20:38:50,502,21473,10,10,10,10,9,10,9,9,9,36,9,9
11/22/2016,20:38:50,705,21474,10,10,10,10,9,10,9,10,9,54,9,9
11/22/2016,20:38:50,909,21475,10,10,10,10,9,10,9,10,9,48,9,9
11/22/2016,20:38:51,119,21476,10,10,10,10,9,10,9,10,9,17,9,9
11/22/2016,20:38:51,312,21477,10,10,10,10,9,10,9,10,9,11,9,9
11/22/2016,20:38:51,516,21478,10,10,10,10,9,10,9,9,9,10,9,9
11/22/2016,20:38:51,714,21479,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:51,917,21480,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:52,125,21481,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:52,327,21482,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:52,521,21483,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:52,724,21484,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:52,927,21485,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:53,130,21486,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:53,330,21487,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:53,533,21488,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:53,732,21489,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:53,937,21490,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:54,140,21491,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:54,331,21492,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:54,534,21493,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:54,737,21494,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:54,940,21495,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:55,143,21496,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:55,346,21497,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:55,549,21498,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:55,748,21499,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:55,950,21500,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:56,154,21501,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:56,299,21502,10,10,10,10,9,10,9,51,9,9,9,9
11/22/2016,20:38:56,504,21503,10,10,10,10,9,10,9,40,9,9,9,9
11/22/2016,20:38:56,706,21504,10,10,10,10,9,10,9,15,9,9,9,9
11/22/2016,20:38:56,910,21505,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:57,113,21506,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:57,316,21507,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:57,506,21508,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:57,704,21509,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:57,907,21510,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:58,110,21511,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:58,320,21512,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:58,515,21513,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:58,720,21514,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:58,924,21515,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:59,126,21516,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:59,329,21517,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:59,377,21518,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:59,588,21519,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:38:59,783,21520,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:38:59,987,21521,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:00,189,21522,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:00,382,21523,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:00,594,21524,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:00,783,21525,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:00,987,21526,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:01,190,21527,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:01,393,21528,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:01,592,21529,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:01,796,21530,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:01,999,21531,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:02,202,21532,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:02,396,21533,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:02,599,21534,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:02,800,21535,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:03,3,21536,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:03,206,21537,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:03,409,21538,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:03,616,21539,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:03,813,21540,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:04,16,21541,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:04,220,21542,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:04,420,21543,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:04,608,21544,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:04,811,21545,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:05,15,21546,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:05,218,21547,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:05,421,21548,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:05,619,21549,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:05,824,21550,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:06,28,21551,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:06,232,21552,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:06,424,21553,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:06,627,21554,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:06,828,21555,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:07,31,21556,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:07,238,21557,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:07,425,21558,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:07,593,21559,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:07,780,21560,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:07,983,21561,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:08,187,21562,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:08,396,21563,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:08,599,21564,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:08,802,21565,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:08,990,21566,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:09,193,21567,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:09,396,21568,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:09,596,21569,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:09,642,21570,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:09,845,21571,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:10,49,21572,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:10,238,21573,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:10,450,21574,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:10,641,21575,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:10,845,21576,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:11,48,21577,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:11,251,21578,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:11,455,21579,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:11,654,21580,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:11,857,21581,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:12,48,21582,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:12,264,21583,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:12,460,21584,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:12,663,21585,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:12,866,21586,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:13,69,21587,10,10,10,10,9,10,9,9,9,38,9,9
11/22/2016,20:39:13,257,21588,10,10,10,10,9,10,9,10,9,48,9,9
11/22/2016,20:39:13,461,21589,10,10,10,10,9,10,9,9,9,52,9,9
11/22/2016,20:39:13,659,21590,10,10,10,10,9,10,9,9,9,60,9,9
11/22/2016,20:39:13,862,21591,10,10,10,10,9,10,9,9,9,44,9,9
11/22/2016,20:39:14,65,21592,10,10,10,10,9,10,9,10,9,45,9,9
11/22/2016,20:39:14,272,21593,10,10,10,10,9,10,9,9,9,17,9,9
11/22/2016,20:39:14,472,21594,10,10,10,10,9,10,9,10,9,11,9,9
11/22/2016,20:39:14,675,21595,10,10,10,10,9,10,9,10,9,10,9,9
11/22/2016,20:39:14,877,21596,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:15,81,21597,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:15,281,21598,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:15,472,21599,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:15,684,21600,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:15,874,21601,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:16,78,21602,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:16,285,21603,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:16,488,21604,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:16,691,21605,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:16,892,21606,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:17,95,21607,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:17,298,21608,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:17,486,21609,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:17,684,21610,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:17,842,21611,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:18,46,21612,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:18,252,21613,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:18,443,21614,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:18,646,21615,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:18,850,21616,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:19,53,21617,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:19,256,21618,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:19,456,21619,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:19,655,21620,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:19,858,21621,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:20,62,21622,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:20,269,21623,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:20,465,21624,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:20,658,21625,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:20,861,21626,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:21,64,21627,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:21,267,21628,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:21,467,21629,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:21,667,21630,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:21,870,21631,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:22,73,21632,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:22,279,21633,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:22,479,21634,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:22,681,21635,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:22,884,21636,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:23,88,21637,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:23,275,21638,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:23,491,21639,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:23,690,21640,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:23,894,21641,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:24,82,21642,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:24,288,21643,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:24,489,21644,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:24,692,21645,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:24,895,21646,10,10,10,10,9,10,9,9,9,9,9,47
11/22/2016,20:39:25,98,21647,10,10,10,10,9,10,9,9,9,9,9,83
11/22/2016,20:39:25,301,21648,10,10,10,10,9,10,9,9,9,9,9,80
11/22/2016,20:39:25,504,21649,10,10,10,10,9,10,9,9,9,9,9,70
11/22/2016,20:39:25,704,21650,10,10,10,10,9,10,9,9,9,9,9,79
11/22/2016,20:39:25,907,21651,10,10,10,10,9,10,9,9,9,9,9,82
11/22/2016,20:39:26,48,21652,10,10,10,10,9,10,9,9,9,9,9,72
11/22/2016,20:39:26,265,21653,10,10,10,10,9,10,9,9,9,9,9,74
11/22/2016,20:39:26,460,21654,10,10,10,10,9,10,9,10,9,9,9,71
11/22/2016,20:39:26,663,21655,10,10,10,10,9,10,9,10,9,9,9,49
11/22/2016,20:39:26,866,21656,10,10,10,10,9,10,9,10,9,9,9,44
11/22/2016,20:39:27,69,21657,10,10,10,10,9,10,9,10,9,9,9,47
11/22/2016,20:39:27,257,21658,10,10,10,10,9,10,9,9,9,9,9,44
11/22/2016,20:39:27,460,21659,10,10,10,10,9,10,9,10,9,9,9,15
11/22/2016,20:39:27,665,21660,10,10,10,10,9,10,9,9,9,9,9,28
11/22/2016,20:39:27,867,21661,10,10,10,10,9,10,9,10,9,9,9,48
11/22/2016,20:39:28,71,21662,10,10,10,10,9,10,9,10,9,9,9,63
11/22/2016,20:39:28,262,21663,10,10,10,10,9,10,9,10,9,9,9,67
11/22/2016,20:39:28,467,21664,10,10,10,10,9,10,9,10,9,9,9,101
11/22/2016,20:39:28,670,21665,10,10,10,10,9,10,9,9,9,9,9,124
11/22/2016,20:39:28,874,21666,10,10,10,10,9,10,9,10,9,9,9,126
11/22/2016,20:39:29,76,21667,10,10,10,10,9,10,9,10,9,9,9,111
11/22/2016,20:39:29,264,21668,10,10,10,10,9,10,9,9,9,9,9,86
11/22/2016,20:39:29,467,21669,10,10,10,10,9,10,9,10,9,9,9,72
11/22/2016,20:39:29,681,21670,10,10,10,10,9,10,9,9,9,9,9,70
11/22/2016,20:39:29,871,21671,10,10,10,10,9,10,9,10,9,9,9,55
11/22/2016,20:39:30,74,21672,10,10,10,10,9,10,9,9,9,9,9,46
11/22/2016,20:39:30,286,21673,10,10,10,10,9,10,9,10,9,9,9,16
11/22/2016,20:39:30,485,21674,10,10,10,10,9,10,9,9,9,9,9,10
11/22/2016,20:39:30,688,21675,10,10,10,10,9,10,9,9,9,9,9,10
11/22/2016,20:39:30,892,21676,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:31,80,21677,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:31,283,21678,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:31,491,21679,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:31,685,21680,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:31,888,21681,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:32,95,21682,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:32,287,21683,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:32,498,21684,10,10,10,10,9,10,9,9,9,9,9,10
11/22/2016,20:39:32,705,21685,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:32,893,21686,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:33,96,21687,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:33,299,21688,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:33,502,21689,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:33,702,21690,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:33,905,21691,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:33,999,21692,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:34,210,21693,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:34,411,21694,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:34,614,21695,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:34,802,21696,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:35,5,21697,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:35,206,21698,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:35,409,21699,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:35,621,21700,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:35,813,21701,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:36,19,21702,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:36,223,21703,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:36,417,21704,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:36,623,21705,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:36,826,21706,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:37,18,21707,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:37,221,21708,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:37,424,21709,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:37,619,21710,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:37,823,21711,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:38,26,21712,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:38,239,21713,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:38,435,21714,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:38,638,21715,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:38,841,21716,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:39,29,21717,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:39,232,21718,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:39,435,21719,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:39,636,21720,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:39,841,21721,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:40,47,21722,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:40,253,21723,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:40,451,21724,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:40,654,21725,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:40,857,21726,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:41,45,21727,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:41,248,21728,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:41,451,21729,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:41,649,21730,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:41,854,21731,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:42,57,21732,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:42,202,21733,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:42,411,21734,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:42,619,21735,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:42,807,21736,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:43,10,21737,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:43,213,21738,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:43,416,21739,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:43,494,21740,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,20:39:43,697,21741,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:43,890,21742,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:44,93,21743,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:44,300,21744,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,20:39:44,504,21745,10,10,10,10,9,10,9,9,9,9,9,9
